sleep_hours,work_hours,screen_time,physical_activity_hours,mental_fatigue_score,heart_rate,caffeine_intake,social_interaction_hours,work_pressure_score,stress_score,stress_level
9.0139114540641,5.208202880444009,2.8941454072131956,4.536001974769278,0.001567395044832728,54.9292399471685,0.0,1.7404684503948986,1.2216707730992404,1.1359957536812666,Low
7.516816897948093,6.700453641684178,4.276089173635774,0.42265931176481814,3.271856501141175,67.52296237922027,1.3735718340789458,2.8472389549668233,4.460812942333154,4.264794806650744,Medium
8.005944137367049,9.151291754635212,5.609583132385035,1.7896561155306716,2.4125740606489403,59.4865353900979,1.8558743307904826,2.4934273644125233,5.439430537741744,4.023965467480273,Medium
10.0,5.5159288746263435,5.364552988806575,4.480734985403711,0.006012683184097984,55.09567022812306,0.41023342669981533,3.672884948459579,2.4808223112437493,0.20185845282878456,Low
7.005996731682744,4.1608171853237055,4.002306789452216,1.5854404612106283,0.12089237539049241,54.985917254500755,0.021772767817724158,3.761677923124954,1.0887665493370442,1.2928925398581996,Low
10.0,3.0262343170080546,0.8069281832075808,4.491403001140849,0.0,55.02223778022582,0.0,4.998448282276848,0.009882673499133205,0.0,Low
7.533838818573321,5.818224483989523,3.384505534849584,3.2299057773634017,0.024708751837249705,55.003917505346955,0.0,3.0136320528079694,3.5981644346783135,1.337528733792332,Low
7.2374626710187995,7.569883975546091,3.7174508639724855,0.5791542685672112,2.8064679800961563,70.10933259557356,0.8716937368277518,1.4063909449587244,3.074422109966279,3.9916620221212114,Medium
6.954743534858575,6.714634718728986,5.7112169462569895,1.014909629749117,0.8795801068736715,57.01718153278079,0.002332426991100465,1.4552743285890628,4.3414213350744735,4.076919290998435,Medium
7.771789886384891,5.12845870528825,4.611001477706091,2.895416649456964,1.89427624977524,55.28509938572113,0.08333211626386329,1.405245554657045,3.204056679557929,1.6949484434080002,Low
6.502701517634622,11.513771107710031,6.448001734482801,1.7208808900141048,4.763112555675847,60.124551453029504,2.4506581532597744,4.360364273600378,6.655329853520517,4.462481552351122,Medium
7.983263685197213,7.082177294008412,4.993767507121419,0.35683169475737886,1.1797730748658697,62.262809696892816,2.068287558549563,1.8336669596958617,3.9223998938450912,3.289875505003756,Low
7.865116211377596,8.449110560662318,5.878035751219828,2.748179124214094,0.24368325212801098,55.49382006122325,2.448233007820036,2.181618716078862,6.70336663144046,3.1416834915200424,Low
8.156679639327358,5.24096580023158,5.324388456449362,3.3561672317255304,0.031207620427748713,55.02102659739557,0.014570687750760494,2.5588173903990508,1.6716744587972328,0.7982922075526566,Low
6.215733463936152,8.50990725318953,5.4692654959936355,1.4369697183583092,4.345674153467621,70.41822631086296,1.9837752408201037,1.4370818128697576,5.289263952311824,5.027115626455672,Medium
4.719147991423553,12.286784819208867,5.36138495576718,0.0,8.318991319210511,84.96615737581189,2.038730047708449,1.8971648927179423,9.170085121179763,8.356814875718904,High
7.665199131458201,4.2038000984722625,9.772440762814767,3.570170936957334,2.8685122934640335,60.450346458332625,1.0145701936858593,0.9824574101578278,2.786890375024073,3.1855657989241704,Low
5.054926566514118,8.926555544245229,7.653561012184746,2.4062307692524456,3.354851797436563,65.22087513191427,2.92235606857283,1.9441290808027802,7.254842397452706,5.668679132058952,High
8.170443615338717,8.115905418377073,4.373140775669236,2.323163376832675,2.473756878540513,60.49583882726985,1.9142031659779843,2.092946727003506,5.59605582516941,3.757514315447394,Medium
9.397671628064998,6.75482344763559,3.1194175928484467,3.858776721935631,0.0,55.106516296112034,0.002687308674665683,5.5364133055005045,2.2893083384366504,0.10553732911225154,Low
9.303247106909922,6.304986812771422,3.2674292442325874,2.5915267082065694,0.06345733680997029,55.22017641502618,0.0,2.9929035426525923,2.2911239332389415,0.733838871727881,Low
6.4751693392839025,6.080469905210288,7.494371392670336,0.5965909264623213,3.0318934202357366,63.94465695789435,1.14047319479453,1.2789940878750963,4.077496337853086,4.576172967540876,Medium
7.997845702904946,5.898314684771508,7.074694008460678,0.6321947412465225,1.5513572510395401,60.31003539328247,0.9703551601205544,3.6348513512674976,3.0000390668880725,2.9367663593806452,Low
7.057390315319496,7.464296853820909,6.193677280225348,1.2010990973952766,3.0950314958412157,63.15915199329823,0.5366583573074422,3.774690331895024,3.498339859181522,3.1008871169855414,Low
5.355904518724339,11.539675615644711,4.42001297720111,0.7677455796642233,5.4055205870178575,77.42103083780715,3.811853539318671,0.7505945874665688,10.0,7.514506502763151,High
9.978182297158266,2.98589504014964,3.617796902180225,3.324105901975296,0.011268373441069344,54.94632419976312,0.0,2.9969149896873093,0.6647582149002488,0.4243990232997503,Low
5.648543534708346,11.489133386556592,8.991411903848208,0.03505547115759121,9.080798446855141,88.36002617564034,4.1169635441426085,1.6265149862092088,9.978533394344765,8.985528876876195,High
